chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
61,Trastuzumab,Trastuzumab,drug,used_in_combination_with,Lapatinib,drug,"The safety and efficacy of trastuzumab-containing combination therapies (with chemotherapy, hormone blockers, or lapatinib) for the treatment of metastatic breast cancer."
61,Trastuzumab,Trastuzumab,drug,treats,Metastatic breast cancer,disease,"The safety and efficacy of trastuzumab-containing combination therapies (with chemotherapy, hormone blockers, or lapatinib) for the treatment of metastatic breast cancer."
61,Trastuzumab,Trastuzumab,drug,improves,Overall survival,other,"In early-stage HER2-positive breast cancer, trastuzumab-containing regimens improved overall survival (Hazard ratio (HR) = 0.66) and disease-free survival (HR = 0.60)."
61,Trastuzumab,Trastuzumab,drug,improves,Disease-free survival,other,"In early-stage HER2-positive breast cancer, trastuzumab-containing regimens improved overall survival (Hazard ratio (HR) = 0.66) and disease-free survival (HR = 0.60)."
61,Trastuzumab,Trastuzumab,drug,increases_risk_of,Heart failure,disease,Increased risk of heart failure (RR = 5.11) and decline in left ventricular ejection fraction (relative risk RR = 1.83) were seen in these trials as well.
61,Trastuzumab,Trastuzumab,drug,increases_risk_of,Decline in left ventricular ejection fraction,other,Increased risk of heart failure (RR = 5.11) and decline in left ventricular ejection fraction (relative risk RR = 1.83) were seen in these trials as well.
61,Trastuzumab,Trastuzumab,drug,treats,HER2-positive breast cancer,disease,The original studies of trastuzumab showed that it improved overall survival in late-stage (metastatic) HER2-positive breast cancer from 20.3 to 25.1 months.
61,Trastuzumab,Trastuzumab,drug,reduces_risk_of,Cancer recurrence,other,"In early-stage HER2-positive breast cancer, it reduces the risk of cancer returning after surgery."
61,Trastuzumab,Trastuzumab,drug,increases_risk_of,Serious heart problems,disease,"However, it increases serious heart problems by an absolute risk of 2.1%, though the problems may resolve if treatment is stopped."
61,Trastuzumab,Trastuzumab,drug,has_resistance_mechanism,Failure to downregulate p27Kip1,other,"A mechanism of resistance involves failure to downregulate p27Kip1 as well as suppressing p27 translocation to the nucleus in breast cancer, enabling cdk2 to induce cell proliferation."
61,Trastuzumab,Trastuzumab,drug,has_resistance_mechanism,Suppressing p27 translocation to the nucleus,other,"A mechanism of resistance involves failure to downregulate p27Kip1 as well as suppressing p27 translocation to the nucleus in breast cancer, enabling cdk2 to induce cell proliferation."
61,Trastuzumab,Pembrolizumab,drug,approved_for,Locally advanced unresectable or metastatic HER2 positive gastric or gastroesophageal junction adenocarcinoma,disease,"In May 2021, the FDA approved pembrolizumab in combination with trastuzumab, fluoropyrimidine- and platinum-containing chemotherapy for the first-line treatment of people with locally advanced unresectable or metastatic HER2 positive gastric or gastroesophageal junction (GEJ) adenocarcinoma."
61,Trastuzumab,FDA,organisation,approved,Pembrolizumab in combination with trastuzumab and chemotherapy,other,"In May 2021, the FDA approved pembrolizumab in combination with trastuzumab, fluoropyrimidine- and platinum-containing chemotherapy for the first-line treatment of people with locally advanced unresectable or metastatic HER2 positive gastric or gastroesophageal junction (GEJ) adenocarcinoma."
62,Trastuzumab,Trastuzumab,drug,treats,early breast cancer,disease,The optimal duration of add-on trastuzumab treatment after surgery for early breast cancer is unknown.
62,Trastuzumab,Trastuzumab,drug,causes,cardiac dysfunction,disease,"One of the more serious complications of trastuzumab is its effect on the heart, although this is rare."
62,Trastuzumab,Trastuzumab,drug,downregulates,neuregulin-1,gene,"Trastuzumab downregulates neuregulin-1 (NRG-1), which is essential for the activation of cell survival pathways in cardiomyocytes."
62,Trastuzumab,Neuregulin-1,gene,activates,MAPK pathway,pathway,NRG-1 activates the MAPK pathway and the PI3K/AKT pathway as well as focal adhesion kinases (FAK).
62,Trastuzumab,Neuregulin-1,gene,activates,PI3K/AKT pathway,pathway,NRG-1 activates the MAPK pathway and the PI3K/AKT pathway as well as focal adhesion kinases (FAK).
62,Trastuzumab,Trastuzumab,drug,causes,fetal harm,disease,Trastuzumab may harm a developing fetus.
62,Trastuzumab,Trastuzumab,drug,has_side_effect,flu-like symptoms,other,"Some of the common side effects of trastuzumab are flu-like symptoms (such as fever, chills and mild pain), nausea and diarrhea."
62,Trastuzumab,Trastuzumab,drug,has_side_effect,nausea,other,"Some of the common side effects of trastuzumab are flu-like symptoms (such as fever, chills and mild pain), nausea and diarrhea."
62,Trastuzumab,Trastuzumab,drug,has_side_effect,diarrhea,other,"Some of the common side effects of trastuzumab are flu-like symptoms (such as fever, chills and mild pain), nausea and diarrhea."
62,Trastuzumab,Cardiac dysfunction,disease,includes,congestive heart failure,disease,"cardiac dysfunction, which includes congestive heart failure."
62,Trastuzumab,Trastuzumab,drug,requires_monitoring_with,MUGA scan,other,regular cardiac screening with either a MUGA scan or echocardiography is commonly undertaken during the trastuzumab treatment period.
62,Trastuzumab,Trastuzumab,drug,requires_monitoring_with,echocardiography,other,regular cardiac screening with either a MUGA scan or echocardiography is commonly undertaken during the trastuzumab treatment period.
62,Trastuzumab,Trastuzumab,drug,has_treatment_duration,one year,other,One year of treatment is generally accepted based on clinical trial evidence.
62,Trastuzumab,Trastuzumab,drug,has_treatment_duration,nine weeks,other,a small Finnish trial also showed similar improvement with nine weeks of treatment over no therapy.
62,Trastuzumab,New Zealand,organisation,funds,trastuzumab treatment,drug,New Zealand has revised its policy and now funds trastuzumab treatment for up to 12 months.
63,Trastuzumab,HER2 gene,gene,amplified_in,early-stage breast cancers,disease,The HER2 gene ... is amplified in 20–30% of early-stage breast cancers.
63,Trastuzumab,Trastuzumab,drug,targets,HER2,gene,Trastuzumab is a monoclonal antibody targeting HER2
63,Trastuzumab,HER2,gene,part_of,HER2 pathway,pathway,The HER2 pathway promotes cell growth and division
63,Trastuzumab,HER2 pathway,pathway,promotes,cell growth,other,The HER2 pathway promotes cell growth and division
63,Trastuzumab,HER2,gene,overexpressed_in,cancer,disease,"In some types of cancer, the pathway is exploited to promote rapid cell growth"
63,Trastuzumab,EGF pathway,pathway,includes,HER1 (EGFR),gene,"The EGF pathway includes the receptors HER1 (EGFR), HER2, HER3, and HER4"
63,Trastuzumab,HER2,gene,activates,MAP kinase pathway,pathway,The pathway initiates the MAP kinase pathway
63,Trastuzumab,HER2,gene,activates,PI3 kinase/AKT pathway,pathway,The pathway initiates the MAP kinase pathway as well as the PI3 kinase/AKT pathway
63,Trastuzumab,PI3 kinase/AKT pathway,pathway,activates,NF-κB pathway,pathway,which in turn activates the NF-κB pathway
63,Trastuzumab,HER2,gene,expressed_in,cancer cells,other,In cancer cells the HER2 protein can be expressed up to 100 times more than in normal cells
63,Trastuzumab,HER receptors,gene,binds_to,human epidermal growth factor,chemical,"The HER (human epidermal growth factor receptor) protein, binds to human epidermal growth factor"
63,Trastuzumab,HER2,gene,overexpressed_in,breast cancer,disease,"In some cancers, notably certain types of breast cancer, HER2 is over-expressed"
63,Trastuzumab,Trastuzumab,drug,induces,CDR formation,other,It has been reported that Trastuzumab induces the formation of complementarity-determining regions (CDRs)
63,Trastuzumab,CDR formation,other,requires,N-WASP,gene,CDR formation requires activation of both the protein regulator of actin polymerization N-WASP
63,Trastuzumab,CDR formation,other,requires,cofilin,gene,and of the actin-depolymerizing protein cofilin
63,Trastuzumab,p140Cap,gene,inhibits,CDR formation,other,this latter event may be inhibited by the negative cell motility regulator p140Cap
63,Trastuzumab,HER2,gene,sidesteps,cell cycle checkpoints,other,"Overexpression of HER2 sidesteps these checkpoints, causing cells to proliferate in an uncontrolled fashion"
63,Trastuzumab,Trastuzumab,drug,binds_to,domain IV of HER2/neu receptor,other,Trastuzumab binds to domain IV of the extracellular segment of the HER2/neu receptor
63,Trastuzumab,Trastuzumab,drug,induces,cell cycle arrest,other,Cells treated with trastuzumab undergo arrest during the G1 phase of the cell cycle
63,Trastuzumab,Trastuzumab,drug,downregulates,AKT activation,other,"it has been suggested that trastuzumab does not alter HER-2 expression, but downregulates activation of AKT"
63,Trastuzumab,Trastuzumab,drug,suppresses,angiogenesis,other,Trastuzumab suppresses angiogenesis both by induction of antiangiogenic factors
63,Trastuzumab,Trastuzumab,drug,activates,p27Kip1,gene,One of the most relevant proteins that trastuzumab activates is the tumor suppressor p27Kip1
63,Trastuzumab,Trastuzumab,drug,inhibits,HER2/neu ectodomain cleavage,other,Trastuzumab has been shown to inhibit HER2/neu ectodomain cleavage in breast cancer cells
63,Trastuzumab,Trastuzumab,drug,induces,antibody-dependent cell-mediated cytotoxicity,other,antibody-dependent cell-mediated cytotoxicity is another important mechanism of action
64,Trastuzumab,Trastuzumab,drug,inhibits,HER2,gene,Trastuzumab inhibits the effects of overexpression of HER2.
64,Trastuzumab,immunohistochemistry,other,used_for,HER2 overexpression,disease,"the most commonly employed methods for this are immunohistochemistry (IHC) and either silver, chromogenic or fluorescent in situ hybridisation (SISH/CISH/FISH)."
64,Trastuzumab,silver in situ hybridisation,other,used_for,HER2 overexpression,disease,"the most commonly employed methods for this are immunohistochemistry (IHC) and either silver, chromogenic or fluorescent in situ hybridisation (SISH/CISH/FISH)."
64,Trastuzumab,chromogenic in situ hybridisation,other,used_for,HER2 overexpression,disease,"the most commonly employed methods for this are immunohistochemistry (IHC) and either silver, chromogenic or fluorescent in situ hybridisation (SISH/CISH/FISH)."
64,Trastuzumab,fluorescent in situ hybridisation,other,used_for,HER2 overexpression,disease,"the most commonly employed methods for this are immunohistochemistry (IHC) and either silver, chromogenic or fluorescent in situ hybridisation (SISH/CISH/FISH)."
64,Trastuzumab,virtual karyotyping,other,detects,HER2 amplification,gene,HER2 amplification can be detected by virtual karyotyping of formalin-fixed paraffin embedded tumor.
64,Trastuzumab,Dako HercepTest,organisation,approved_for,HER2 immunohistochemistry,other,There are two FDA-approved commercial kits available for HER2 IHC; Dako HercepTest and Ventana Pathway.
